name,weat_es,precision_diff,recall_diff,f1_diff
ar_weat8_debias_reg1e-2_sim0.5_ant0.0,-1.963443903526588,0.010619010619010716,-0.041709739301271864,-0.01617198865169789
ar_weat8_debias_reg1e-2_sim0.5_ant0.5,-1.9828025722765052,0.02070978609502272,-0.029834549653104503,-0.0060153853478708275
ar_weat8_debias_reg1e-2_sim0.5_ant1.0,-1.9849438022283183,0.014483156564268795,-0.032732630799376716,-0.009907777166678677
ar_weat8_debias_reg1e-2_sim1.0_ant0.0,-1.9702488616704614,0.013172038519162155,-0.0305237118067877,-0.009548167092924276
ar_weat8_debias_reg1e-2_sim1.0_ant0.5,-1.9830554043928643,0.007248027444253902,-0.02665360344375356,-0.010255988081596445
ar_weat8_debias_reg1e-2_sim1.0_ant1.0,-1.9722054510543519,0.008769642042120385,-0.0312128739604709,-0.011771420418063783
ar_weat8_overbias_reg1e-1_sim0.0_ant0.0,1.7562173496910372,0.01582565832144256,-0.03494154979196562,-0.01018783994603023
ar_weat8_overbias_reg1e-1_sim0.0_ant0.5,1.7986902501657511,0.013387373429978422,-0.027656488667397006,-0.007886044261023462
ar_weat8_overbias_reg1e-1_sim0.0_ant1.0,1.788588539992125,0.009502365539517221,-0.039845401385524504,-0.015682311795854442
ar_weat8_overbias_reg1e-1_sim0.5_ant0.0,1.7379573825208567,0.012941455832829685,-0.0334217929530598,-0.010798092394066372
ar_weat8_overbias_reg1e-1_sim0.5_ant0.5,1.8273383356699031,0.02027223447733384,-0.03508298232350504,-0.008831007248728762
ar_weat8_overbias_reg1e-1_sim0.5_ant1.0,1.8121760253558952,0.015685253313239667,-0.03577214447718824,-0.011002348786060323
ar_weat8_overbias_reg1e-1_sim1.0_ant0.0,1.8011583378201252,0.011458276926409328,-0.0319020361141541,-0.010780768185786993
ar_weat8_overbias_reg1e-1_sim1.0_ant0.5,1.7507422577476544,0.009900909813334247,-0.03476925925354479,-0.01299081234087629
ar_weat8_overbias_reg1e-1_sim1.0_ant1.0,1.8231685008971175,0.007725495980529518,-0.02903481297476329,-0.010874564539265497
ar_weat8_overbias_reg5e-2_sim0.0_ant0.0,1.8753815185217553,0.013911845730027572,-0.03777791492447502,-0.013356211085940206
ar_weat8_overbias_reg5e-2_sim0.0_ant0.5,1.888401953070203,0.015610719415067198,-0.037808772931356316,-0.011848859626570674
ar_weat8_overbias_reg5e-2_sim0.0_ant1.0,1.9056647427772755,0.009885229202037271,-0.033249502414638976,-0.01227393423781653
ar_weat8_overbias_reg5e-2_sim0.5_ant0.0,1.891286041138487,0.015597578530159972,-0.035427563400346584,-0.011080719816468743
ar_weat8_overbias_reg5e-2_sim0.5_ant0.5,1.9216751813890511,0.012034329801780985,-0.04219575290965283,-0.016136056384689734
ar_weat8_overbias_reg5e-2_sim0.5_ant1.0,1.9051650073228341,0.009735593220339012,-0.03494154979196562,-0.013196737377930479
ar_weat8_overbias_reg5e-2_sim1.0_ant0.0,1.8950337399465045,0.018513704011832055,-0.03912538122496001,-0.011987043756249038
ar_weat8_overbias_reg5e-2_sim1.0_ant0.5,1.8973613075603202,0.014296181758427617,-0.03376637402990135,-0.010293003283657454
ar_weat8_overbias_reg5e-2_sim1.0_ant1.0,1.9256975734315387,0.01746031746031751,-0.03256034026095589,-0.008503401360544283
ar_weat8_overbias_reg1e-2_sim0.0_ant0.0,1.9825576661550384,0.01626979669774231,-0.028831664429461168,-0.007274865862107904
ar_weat8_overbias_reg1e-2_sim0.0_ant0.5,1.9769621884233395,0.01439248227729839,-0.03290492133779743,-0.010040624809031673
ar_weat8_overbias_reg1e-2_sim0.0_ant1.0,1.9809777328759424,0.010855676204910902,-0.03898394869342059,-0.0149732620320856
ar_weat8_overbias_reg1e-2_sim0.5_ant0.0,1.9720883348103182,0.01305994514823039,-0.03155745503731244,-0.00987863243343301
