name,weat_es,precision_diff,recall_diff,f1_diff
ar_weat8_debias_reg1e-1_sim0.5_ant0.5,-0.7510491653781601,0.017582692950217194,-0.032215759184114345,-0.00830739917434109
ar_weat8_debias_reg1e-1_sim0.5_ant1.0,-0.9117325226152824,0.003807120552403509,-0.03138516449889173,-0.014378087900347447
ar_weat8_debias_reg1e-1_sim1.0_ant0.0,0.04455220013133059,0.016573810408154865,-0.04388780028697936,-0.014678145473540516
ar_weat8_debias_reg1e-1_sim1.0_ant0.5,-0.996155353111405,0.013403781979977825,-0.023269508689100382,-0.005651710815228084
ar_weat8_debias_reg1e-1_sim1.0_ant1.0,-0.9637770308655164,0.015702186287858133,-0.03646130663087144,-0.011047640146000792
ar_weat8_debias_reg5e-2_sim0.0_ant0.0,-1.4938668157655273,0.014176053962900448,-0.035286130868807164,-0.011148911967306496
ar_weat8_debias_reg5e-2_sim0.0_ant0.5,-1.7159684901891417,0.0049811495043017295,-0.039845401385524504,-0.01791643898953399
ar_weat8_debias_reg5e-2_sim0.0_ant1.0,-1.7031013090986928,0.007439390688693481,-0.027342765597436758,-0.010317100867088147
ar_weat8_debias_reg5e-2_sim0.5_ant0.0,-1.617365385417265,0.021736111111111067,-0.037605624386054304,-0.009688805696669078
ar_weat8_debias_reg5e-2_sim0.5_ant0.5,-1.7087595900690589,0.01209772965766498,-0.029551684590025662,-0.008856266138171143
ar_weat8_debias_reg5e-2_sim0.5_ant1.0,-1.8256535589443927,0.012770529892603744,-0.030868292883629356,-0.010030640219319431
ar_weat8_debias_reg5e-2_sim1.0_ant0.0,-1.7048457612055217,0.015850043995739305,-0.03135430649201032,-0.009153059263912522
ar_weat8_debias_reg5e-2_sim1.0_ant0.5,-1.692762885324869,0.013603156552603468,-0.017504204403437584,-0.002810209068693892
ar_weat8_debias_reg5e-2_sim1.0_ant1.0,-1.761413562612232,0.007915036940460585,-0.03815335400819797,-0.01574989333188903
ar_weat8_debias_reg1e-2_sim0.0_ant0.0,-1.9551552461756452,0.011238680245375998,-0.03476925925354479,-0.012433347887640833
ar_weat8_debias_reg1e-2_sim0.0_ant0.5,-1.9769067252909078,0.011135416307830104,-0.028831664429461168,-0.009953030869597423
ar_weat8_debias_reg1e-2_sim0.0_ant1.0,-1.9772984341540063,0.006209891714192617,-0.02785963721269913,-0.01100199475297492
ar_weat8_debias_reg1e-2_sim0.5_ant0.0,-1.9621810758852338,0.012583605711818824,-0.034080097099861595,-0.011757571854809412
ar_weat8_debias_reg1e-2_sim0.5_ant0.5,-1.9721014181973102,0.01866659802895365,-0.03373551602302005,-0.008930119646263224
ar_weat8_debias_reg1e-2_sim0.5_ant1.0,-1.97308627483434,0.01439592778175458,-0.02209433292703633,-0.004127385043124154
ar_weat8_debias_reg1e-2_sim1.0_ant0.0,-1.9548485473310768,0.02156371730662221,-0.03929767176338084,-0.010691796888580796
ar_weat8_debias_reg1e-2_sim1.0_ant0.5,-1.9819183217685048,0.011644192698426092,-0.02731190759055535,-0.008728437839641057
ar_weat8_debias_reg1e-2_sim1.0_ant1.0,-1.9720824257282836,0.01884004630000058,-0.035286130868807164,-0.008715429700922539
ar_weat8_overbias_reg1e-1_sim0.0_ant0.0,1.8362023359163897,0.0020028017631134043,-0.03545842140722799,-0.01718225277547314
ar_weat8_overbias_reg1e-1_sim0.0_ant0.5,1.8511467981534062,0.014336567047410376,-0.029693117121565193,-0.008594038823195316
ar_weat8_overbias_reg1e-1_sim0.0_ant1.0,1.8673933897894623,0.015604436924233855,-0.03646130663087144,-0.0111815359133417
ar_weat8_overbias_reg1e-1_sim0.5_ant0.0,1.8340701426736585,0.011619211964337128,-0.023755522297481457,-0.007061789983072386
ar_weat8_overbias_reg1e-1_sim0.5_ant0.5,1.8602301498802156,0.004243151000830281,-0.02851794135950092,-0.012577246222105987
ar_weat8_overbias_reg1e-1_sim0.5_ant1.0,1.8938885962039518,0.024692150569010862,-0.03929767176338084,-0.009328638921489052
ar_weat8_overbias_reg1e-1_sim1.0_ant0.0,1.851098921297602,0.012744557729402084,-0.030179130729946158,-0.009902118857998965
ar_weat8_overbias_reg1e-1_sim1.0_ant0.5,1.859376211598526,0.00901992460958534,-0.04119286768600949,-0.01691836318555673
ar_weat8_overbias_reg1e-1_sim1.0_ant1.0,1.8431064980300598,0.021209054103790925,-0.020716008619669934,-0.0009236883964363063
ar_weat8_overbias_reg5e-2_sim0.0_ant0.0,1.9266163021353357,0.011540169896174568,-0.02665360344375356,-0.008289402703669846
ar_weat8_overbias_reg5e-2_sim0.0_ant0.5,1.9268689921407496,0.008391488403391989,-0.03511384033038634,-0.013814076314076162
ar_weat8_overbias_reg5e-2_sim0.0_ant1.0,1.9376068703904457,0.017856329690346007,-0.026967326513713807,-0.005694182013791571
ar_weat8_overbias_reg5e-2_sim0.5_ant0.0,1.922752810408625,0.026586953300429705,-0.034910691785084214,-0.0057414689289984056
ar_weat8_overbias_reg5e-2_sim0.5_ant0.5,1.9442068464945501,0.013285010789575558,-0.027828779205817722,-0.008024676546883103
ar_weat8_overbias_reg5e-2_sim0.5_ant1.0,1.9421892155286737,0.01570799024222025,-0.03238804972253506,-0.009480511608171094
ar_weat8_overbias_reg5e-2_sim1.0_ant0.0,1.9198251388888614,0.01728071711549828,-0.024992414073308322,-0.003716475095785321
ar_weat8_overbias_reg5e-2_sim1.0_ant0.5,1.9341289777399593,0.02361457637839548,-0.0340492390929803,-0.0070938944137466375
ar_weat8_overbias_reg5e-2_sim1.0_ant1.0,1.9269342935028013,0.016001333892707748,-0.0334217929530598,-0.009262983556133864
ar_weat8_overbias_reg1e-2_sim0.0_ant0.0,1.9858947488975585,0.017198975810255424,-0.034080097099861595,-0.009568305240617359
ar_weat8_overbias_reg1e-2_sim0.0_ant0.5,1.9919789114509632,0.004031905116197554,-0.02986540765998591,-0.013442036190097428
ar_weat8_overbias_reg1e-2_sim0.0_ant1.0,1.9882798968912223,0.008663868958981968,-0.025133846604847854,-0.008842814247614794
ar_weat8_overbias_reg1e-2_sim0.5_ant0.0,1.9760745157394966,0.010373414939397363,-0.02292492761225884,-0.006986086825929716
ar_weat8_overbias_reg1e-2_sim0.5_ant0.5,1.9878080187183191,0.019432770185643822,-0.04540755712588518,-0.01427043789766358
ar_weat8_overbias_reg1e-2_sim0.5_ant1.0,1.987605596271136,0.011797488226059638,-0.031243731967352195,-0.009908289001487991
ar_weat8_overbias_reg1e-2_sim1.0_ant0.0,1.9885776998235274,0.015276658608648908,-0.03898394869342059,-0.013000502596749897
ar_weat8_overbias_reg1e-2_sim1.0_ant0.5,1.984806541969674,0.0,-0.03480011726042609,-0.017411621514346498
ar_weat8_overbias_reg1e-2_sim1.0_ant1.0,1.980989562573893,0.012327407880795893,-0.037291901316094056,-0.013554383543175397
